id	structure
unige:95049	Faculté d'économie et de management
unige:95050	Département de droit commercial
unige:95054	Research Center for Statistics
unige:95056	Institut des sciences de l'environnement
unige:95056	Département de géographie et environnement
unige:95056	Institut de la gouvernance de l'environnement et du développement territorial
unige:95057	Institut des sciences de l'environnement
unige:95057	Faculté d'économie et de management
unige:95057	Département de science politique et relations internationales
unige:95057	Département d'histoire, économie et société
unige:95057	Institut de la gouvernance de l'environnement et du développement territorial
unige:95058	Institut des sciences de l'environnement
unige:95058	Département des sciences de la Terre
unige:95059	Département des sciences de la Terre
unige:95060	Département F.-A. Forel des sciences de l'environnement et de l'eau
unige:95062	Research Center for Statistics
unige:95063	Research Center for Statistics
unige:95064	Research Center for Statistics
unige:95070	Département de géographie et environnement
unige:95070	Institut de la gouvernance de l'environnement et du développement territorial
unige:95074	Département de physique de la matière quantique
unige:95096	Département des sciences de la Terre
unige:95097	Département des sciences de la Terre
unige:95098	Département des sciences de la Terre
unige:95100	Institut des sciences de l'environnement
unige:95100	Département des sciences de la Terre
unige:95101	Département des sciences de la Terre
unige:95102	Département des sciences de la Terre
unige:95113	Section des sciences de l'éducation
unige:95115	Section de psychologie
unige:95116	Section des sciences de l'éducation
unige:95117	Section des sciences de l'éducation
unige:95118	Section des sciences de l'éducation
unige:95119	Section des sciences de l'éducation
unige:95120	Section des sciences de l'éducation
unige:95121	Section des sciences de l'éducation
unige:95122	Section des sciences de l'éducation
unige:95123	Section des sciences de l'éducation
unige:95124	Section des sciences de l'éducation
unige:95125	Section des sciences de l'éducation
unige:95126	Section des sciences de l'éducation
unige:95127	Section des sciences de l'éducation
unige:95128	Section des sciences de l'éducation
unige:95129	Institut universitaire de formation des enseignants
unige:95129	Section des sciences de l'éducation
unige:95131	Section des sciences de l'éducation
unige:95132	Section des sciences de l'éducation
unige:95134	Section des sciences de l'éducation
unige:95135	Section des sciences de l'éducation
unige:95136	Section des sciences de l'éducation
unige:95138	Département de traduction
unige:95139	Département de traduction
unige:95140	Département de sociologie
unige:95140	Institut de recherches sociologiques
unige:95141	Département de traduction
unige:95142	Département de traduction
unige:95148	Département de traduction
unige:95149	Département de traduction
unige:95150	Département de traduction
unige:95151	Département de traduction
unige:95155	Section des sciences de l'éducation
unige:95156	Section des sciences de l'éducation
unige:95157	Section des sciences de l'éducation
unige:95158	Section des sciences de l'éducation
unige:95159	Section des sciences de l'éducation
unige:95161	Section des sciences de l'éducation
unige:95162	Section des sciences de l'éducation
unige:95163	Section des sciences de l'éducation
unige:95164	Section des sciences de l'éducation
unige:95165	Section des sciences de l'éducation
unige:95166	Section des sciences de l'éducation
unige:95167	Section des sciences de l'éducation
unige:95168	Section des sciences de l'éducation
unige:95169	Section des sciences de l'éducation
unige:95170	Section des sciences de l'éducation
unige:95172	Département de droit civil
unige:95173	Département de sociologie
unige:95173	Institut de recherches sociologiques
unige:95173	Institut de démographie et de socioéconomie
unige:95174	Département de sociologie
unige:95174	Institut de recherches sociologiques
unige:95174	Institut de démographie et de socioéconomie
unige:95175	Département de géographie et environnement
unige:95176	Institut de la gouvernance de l'environnement et du développement territorial
unige:95177	Département de science politique et relations internationales
unige:95178	Département de géographie et environnement
unige:95178	Institut de la gouvernance de l'environnement et du développement territorial
unige:95179	Département de science politique et relations internationales
unige:95180	Institut pour la formation permanente en sciences sociales
unige:95181	Institut des sciences de l'environnement
unige:95181	Département de science politique et relations internationales
unige:95181	Institut de la gouvernance de l'environnement et du développement territorial
unige:95182	Institut des sciences de l'environnement
unige:95182	Département de science politique et relations internationales
unige:95182	Institut de la gouvernance de l'environnement et du développement territorial
unige:95183	Faculté d'économie et de management
unige:95184	Faculté autonome de théologie protestante
unige:95185	Département d'études est-asiatiques
unige:95186	Faculté autonome de théologie protestante
unige:95229	Section des sciences de l'éducation
unige:95230	Section des sciences de l'éducation
unige:95231	Section des sciences de l'éducation
unige:95232	Section des sciences de l'éducation
unige:95234	Section des sciences de l'éducation
unige:95235	Section des sciences de l'éducation
unige:95236	Section des sciences de l'éducation
unige:95240	Département de physique nucléaire et corpusculaire
unige:95241	Département de physique nucléaire et corpusculaire
unige:95242	Département de physique nucléaire et corpusculaire
unige:95243	Département de physique nucléaire et corpusculaire
unige:95263	Institut des sciences de l'environnement
unige:95263	Département de géographie et environnement
