id	980a
unige:24749	Article professionnel
unige:24750	Article professionnel
unige:24751	Article scientifique
unige:24752	Article scientifique
unige:24753	Article scientifique
unige:24754	Article scientifique
unige:24755	Article scientifique
unige:24756	Article scientifique
unige:24757	Article scientifique
unige:24758	Article scientifique
unige:24759	Article professionnel
unige:24760	Article scientifique
unige:24761	Article scientifique
unige:24762	Article scientifique
unige:24763	Article scientifique
unige:24764	Article scientifique
unige:24765	Article scientifique
unige:24766	Article professionnel
unige:24767	Article scientifique
unige:24768	Article scientifique
unige:24769	Article scientifique
unige:24770	Article scientifique
unige:24771	Article scientifique
unige:24772	Article scientifique
unige:24773	Article scientifique
unige:24774	Article scientifique
unige:24775	Article scientifique
unige:24776	Article scientifique
unige:24777	Article professionnel
unige:24778	Article scientifique
unige:24779	Article scientifique
unige:24780	Article scientifique
unige:24781	Article scientifique
unige:24784	Article scientifique
unige:24785	Livre
unige:24786	Chapitre d'actes
unige:24787	Chapitre de livre
unige:24788	Article professionnel
unige:24789	Article scientifique
unige:24790	Master
unige:24791	Master
unige:24792	Master
unige:24793	Article scientifique
unige:24794	Article scientifique
unige:24795	Master
unige:24796	Article scientifique
unige:24797	Article scientifique
unige:24798	Article scientifique
unige:24799	Article scientifique
unige:24800	Article scientifique
unige:24801	Article scientifique
unige:24802	Article scientifique
unige:24803	Article scientifique
unige:24804	Article scientifique
unige:24805	Article scientifique
unige:24806	Article scientifique
unige:24807	Article scientifique
unige:24808	Article scientifique
unige:24809	Article scientifique
unige:24810	Article scientifique
unige:24811	Ouvrage collectif
unige:24812	Ouvrage collectif
unige:24813	Article scientifique
unige:24814	Chapitre de livre
unige:24815	Article scientifique
unige:24816	Article scientifique
unige:24817	Article scientifique
unige:24818	Article scientifique
unige:24819	Article scientifique
unige:24820	Article scientifique
unige:24821	Article scientifique
unige:24822	Article scientifique
unige:24823	Article scientifique
unige:24824	Article scientifique
unige:24825	Article scientifique
unige:24826	Article scientifique
unige:24827	Article scientifique
unige:24828	Master
unige:24829	Article scientifique
unige:24830	Article scientifique
unige:24831	Article scientifique
unige:24832	Article scientifique
unige:24833	Article scientifique
unige:24834	Article scientifique
unige:24835	Article scientifique
unige:24836	Article scientifique
unige:24837	Article scientifique
unige:24838	Master
unige:24839	Article scientifique
unige:24840	Article scientifique
unige:24841	Article scientifique
unige:24842	Article scientifique
unige:24843	Article scientifique
unige:24844	Article scientifique
unige:24845	Thèse
unige:24846	Master
unige:24847	Master
unige:24848	Chapitre de livre
unige:24849	Article scientifique
unige:24850	Master
unige:24851	Master
unige:24852	Master
unige:24853	Master
unige:24854	Master
unige:24855	Master
unige:24856	Master
unige:24857	Article scientifique
unige:24858	Article scientifique
unige:24859	Article scientifique
unige:24861	Thèse
unige:24862	Chapitre de livre
unige:24863	Chapitre de livre
unige:24864	Chapitre de livre
unige:24865	Chapitre de livre
unige:24866	Chapitre de livre
unige:24867	Article scientifique
unige:24868	Thèse
unige:24869	Article scientifique
unige:24870	Article scientifique
unige:24871	Article scientifique
unige:24872	Article scientifique
unige:24873	Article scientifique
unige:24874	Article scientifique
unige:24875	Article scientifique
unige:24876	Article scientifique
unige:24877	Thèse
unige:24878	Article scientifique
unige:24879	Article scientifique
unige:24880	Article scientifique
unige:24881	Article scientifique
unige:24882	Présentation / Intervention
unige:24883	Présentation / Intervention
unige:24884	Présentation / Intervention
unige:24885	Article scientifique
unige:24886	Article scientifique
unige:24887	Article scientifique
unige:24888	Article scientifique
unige:24889	Article scientifique
unige:24890	Article scientifique
unige:24891	Article scientifique
unige:24892	Article scientifique
unige:24893	Article scientifique
unige:24894	Article scientifique
unige:24895	Article scientifique
unige:24896	Article scientifique
unige:24897	Article scientifique
unige:24898	Article scientifique
unige:24899	Article scientifique
unige:24900	Article scientifique
unige:24901	Article scientifique
unige:24902	Article scientifique
unige:24903	Article scientifique
unige:24904	Article scientifique
unige:24905	Article scientifique
unige:24906	Article scientifique
unige:24907	Article scientifique
unige:24908	Article scientifique
unige:24909	Article scientifique
unige:24910	Article scientifique
unige:24911	Article scientifique
unige:24912	Article scientifique
unige:24913	Article scientifique
unige:24914	Article scientifique
unige:24915	Article scientifique
unige:24916	Article scientifique
unige:24917	Article scientifique
unige:24918	Article scientifique
unige:24919	Article scientifique
unige:24920	Article scientifique
unige:24921	Article scientifique
unige:24922	Article scientifique
unige:24923	Article scientifique
unige:24924	Article scientifique
unige:24925	Article scientifique
unige:24926	Article scientifique
unige:24927	Article scientifique
unige:24928	Article scientifique
unige:24929	Article scientifique
unige:24930	Article scientifique
unige:24931	Article scientifique
unige:24932	Article scientifique
unige:24933	Article scientifique
unige:24934	Article scientifique
unige:24935	Article scientifique
unige:24936	Article scientifique
unige:24937	Article scientifique
unige:24938	Article scientifique
unige:24939	Article scientifique
unige:24940	Article scientifique
unige:24941	Article scientifique
unige:24942	Actes de conférence
unige:24943	Article professionnel
unige:24944	Article scientifique
unige:24945	Numéro de revue
unige:24946	Article scientifique
unige:24947	Article scientifique
unige:24948	Article professionnel
unige:24949	Article scientifique
unige:24950	Article scientifique
unige:24951	Article scientifique
unige:24952	Article scientifique
unige:24953	Article scientifique
unige:24954	Article scientifique
unige:24955	Article scientifique
unige:24956	Article scientifique
unige:24957	Article scientifique
unige:24958	Article scientifique
unige:24959	Article scientifique
unige:24960	Article scientifique
unige:24961	Article scientifique
unige:24962	Article scientifique
unige:24963	Article scientifique
unige:24964	Article scientifique
unige:24965	Article scientifique
unige:24966	Article scientifique
unige:24967	Article scientifique
unige:24968	Article scientifique
unige:24969	Article scientifique
unige:24970	Article scientifique
unige:24971	Article scientifique
unige:24972	Article scientifique
unige:24973	Article scientifique
unige:24974	Article scientifique
unige:24975	Article scientifique
unige:24976	Article scientifique
unige:24977	Article scientifique
unige:24978	Article scientifique
unige:24979	Article scientifique
unige:24980	Article scientifique
unige:24981	Article scientifique
unige:24982	Article scientifique
unige:24983	Article scientifique
unige:24984	Article scientifique
unige:24985	Article scientifique
unige:24986	Article scientifique
unige:24987	Article scientifique
unige:24988	Article scientifique
unige:24989	Article scientifique
unige:24990	Article scientifique
unige:24991	Article scientifique
unige:24992	Article scientifique
unige:24993	Article scientifique
unige:24994	Article scientifique
unige:24995	Article scientifique
unige:24996	Article scientifique
unige:24997	Article scientifique
unige:24998	Article scientifique
unige:24999	Article scientifique
unige:25000	Article scientifique
unige:25001	Article scientifique
unige:25002	Article scientifique
unige:25003	Article scientifique
unige:25004	Article scientifique
unige:25005	Article scientifique
unige:25006	Article scientifique
unige:25007	Article scientifique
unige:25008	Article scientifique
unige:25009	Article scientifique
unige:25010	Article scientifique
unige:25011	Article scientifique
unige:25012	Article scientifique
unige:25013	Article scientifique
unige:25014	Article scientifique
unige:25015	Article scientifique
unige:25016	Article scientifique
unige:25017	Article scientifique
unige:25018	Article scientifique
unige:25019	Article scientifique
unige:25020	Article scientifique
unige:25021	Article scientifique
unige:25022	Article scientifique
unige:25023	Article scientifique
unige:25024	Article scientifique
unige:25025	Article scientifique
unige:25026	Article scientifique
unige:25027	Article scientifique
unige:25028	Article scientifique
unige:25029	Article scientifique
unige:25030	Article scientifique
unige:25031	Article scientifique
unige:25032	Article scientifique
unige:25033	Article scientifique
unige:25034	Article scientifique
unige:25035	Article scientifique
unige:25036	Article scientifique
unige:25037	Article scientifique
unige:25038	Article scientifique
unige:25039	Article scientifique
unige:25040	Article scientifique
unige:25041	Article scientifique
unige:25042	Article scientifique
unige:25043	Article scientifique
unige:25044	Article scientifique
unige:25045	Article scientifique
unige:25046	Article scientifique
unige:25047	Article scientifique
unige:25048	Article scientifique
unige:25049	Article scientifique
unige:25050	Article scientifique
unige:25051	Article scientifique
unige:25052	Article scientifique
unige:25053	Article scientifique
unige:25054	Article scientifique
unige:25055	Article scientifique
unige:25056	Article scientifique
unige:25057	Article scientifique
unige:25058	Article scientifique
unige:25059	Article scientifique
unige:25060	Article scientifique
unige:25061	Article scientifique
unige:2140	Thèse
unige:2141	Article scientifique
unige:2142	Article scientifique
unige:2143	Article scientifique
unige:2144	Article scientifique
unige:2145	Article scientifique
unige:2146	Article scientifique
unige:2147	Article scientifique
unige:2148	Thèse
unige:2149	Thèse
unige:2150	Article scientifique
unige:2151	Article scientifique
unige:2152	Article scientifique
unige:2153	Article scientifique
unige:2154	Article scientifique
unige:2155	Article scientifique
unige:2156	Article scientifique
unige:2157	Thèse
unige:2158	Thèse
unige:2159	Thèse
unige:2160	Thèse
unige:2161	Thèse
unige:2162	Thèse
unige:2163	Thèse
unige:2164	Thèse
unige:2165	Article scientifique
unige:2166	Thèse
unige:2167	Thèse
unige:2168	Article scientifique
unige:2169	Article scientifique
unige:2170	Chapitre de livre
unige:2171	Article scientifique
unige:2172	Article scientifique
unige:2173	Article scientifique
unige:2175	Article scientifique
unige:2176	Article scientifique
unige:2177	Article scientifique
unige:2178	Article scientifique
unige:2179	Article scientifique
unige:2180	Article scientifique
unige:2181	Livre
unige:2182	Article scientifique
unige:2183	Article scientifique
unige:2184	Article scientifique
unige:2185	Article scientifique
unige:2186	Article scientifique
unige:2187	Chapitre de livre
unige:2188	Chapitre de livre
unige:2189	Chapitre de livre
unige:2190	Article scientifique
unige:2191	Article scientifique
unige:2192	Article scientifique
unige:2193	Article scientifique
unige:2194	Article scientifique
unige:2195	Article scientifique
unige:2196	Article scientifique
unige:2197	Chapitre de livre
unige:2198	Master
unige:2199	Master
unige:2200	Article scientifique
unige:2201	Article scientifique
unige:2202	Article scientifique
unige:2203	Article scientifique
unige:2204	Article scientifique
unige:2205	Article scientifique
unige:2206	Article scientifique
unige:2207	Article scientifique
unige:2208	Article scientifique
unige:2209	Article scientifique
unige:2210	Article scientifique
unige:2211	Article scientifique
unige:2212	Article scientifique
unige:2213	Article scientifique
unige:2215	Article scientifique
unige:2216	Article scientifique
unige:2217	Master
unige:2218	Preprint
unige:2219	Article scientifique
unige:2220	Article scientifique
unige:2221	Article scientifique
unige:2222	Présentation / Intervention
unige:2223	Chapitre de livre
unige:2224	Chapitre de livre
unige:2225	Chapitre de livre
unige:2226	Thèse
unige:2227	Thèse
unige:2228	Article scientifique
unige:2229	Article scientifique
unige:2230	Article scientifique
unige:2231	Article scientifique
unige:2232	Article scientifique
