856_domain	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
OJS.KARDIOLOGIAPOLSKA.PL	0	1	1	0	0	0	0	0	0	0	0	0	0
OJS.LIB.UWO.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
OJS.LIBRARY.QUEENSU.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
OJS.TSV.FI	0	0	0	0	0	0	0	0	0	0	0	0	0
OJS.UB.UNI-FRANKFURT.DE	0	1	0	0	1	0	0	0	0	0	0	0	0
OJS.UCLOUVAIN.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
OJS.UFGD.EDU.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
OJS.UTLIB.EE	0	0	0	0	0	0	0	0	0	0	0	0	0
OJS.UV.ES	0	0	0	0	0	0	0	0	0	0	0	0	0
OLDCITYPUBLISHING.COM	0	0	0	0	0	0	0	0	0	0	1	0	1
OLEGK.FREE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
OLMS.DE	0	0	0	0	0	0	0	0	0	0	1	1	0
OLSCHKI.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
OMBUDS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OMICSONLINE.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
OMICSONLINE.ORG	0	14	12	3	0	0	0	0	0	0	0	0	0
OMNI.COURSENLIGNE.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
OMUE10.OFFIS.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
ONCOSCIENCE.US	0	1	1	0	0	0	0	0	0	0	0	0	0
ONCOTARGET.COM	0	10	8	1	3	2	0	0	0	0	1	1	0
ONLINE.BONEANDJOINT.ORG.UK	0	2	2	0	0	0	0	0	0	0	0	0	0
ONLINE.LIVERPOOLUNIVERSITYPRESS.CO.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
ONLINE.UCPRESS.EDU	0	1	0	0	0	0	1	0	0	0	0	0	0
ONLINEKOMMENTAR.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
ONLINELIBRARY.WILEY.COM	5	894	691	143	71	23	28	40	18	9	254	222	47
OP.EUROPA.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENACCESSPUB.ORG	0	2	0	2	0	0	0	0	0	0	0	0	0
OPENARCHIVE.ICOMOS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENDEMOCRACY.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENDEMOCRACY.NET 	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENFLU.VITAL-IT.CH	0	1	0	1	0	0	0	0	0	0	0	0	0
OPENHEART.BMJ.COM	0	3	3	0	0	0	0	0	0	0	1	1	0
OPENJOURNALS.LIBRARY.SYDNEY.EDU.AU	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENKNOWLEDGE.WORLDBANK.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENNEURO.ORG	2	2	1	2	0	0	1	0	0	1	1	1	0
OPENPRAXIS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENRES.ERSJOURNALS.COM	0	5	5	0	0	0	0	0	0	0	0	0	0
OPENSCIENCE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENSTARTS.UNITS.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
OPENURL.INGENTA.COM	0	2	0	0	2	0	0	0	0	0	1	1	0
OPG.OPTICA.ORG	0	1	1	1	0	0	0	0	0	0	3	0	3
OPHI.ORG.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
OPIL.OUPLAW.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
OPINIOJURIS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OPTICALENGINEERING.SPIEDIGITALLIBRARY.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OPTICSEXPRESS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OPTICSINFOBASE.ORG	0	1	1	0	0	0	0	0	0	0	1	1	0
OPUS.BATH.AC.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2020.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
ORAPRDNT.UQTR.UQUEBEC.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
ORBI.ULG.AC.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
ORCID.ORG	1	0	0	0	0	0	0	0	0	0	0	0	0
ORGSYN.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
ORIENTXXI.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHOPAEDIE-UNFALLCHIRURGIE.UNIVERSIMED.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
ORTHOSUPERSITE.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
OSAE-MARSAD.ORG	1	0	0	0	0	0	0	0	0	0	0	0	0
OSAPUBLISHING.ORG	0	4	3	2	0	0	0	0	0	0	9	7	6
OSF.IO	50	30	15	13	0	0	15	0	0	3	26	23	6
OSP.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OTO.SAGEPUB.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
OUP.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
OUVROIR.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
OVIDSP.OVID.COM	0	147	134	20	0	1	0	0	2	0	0	0	0
OVIDSP.TX.OVID.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
OVSM.UNIGE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
OXCON.OUPLAW.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
OXFORD.UNIVERSITYPRESSSCHOLARSHIP.COM	0	0	0	0	0	0	0	0	0	0	1	1	0
OXFORDBIBLIOGRAPHIES.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
OXFORDHANDBOOKS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
OXFORDMEDICINE.COM	0	3	2	1	0	0	0	0	0	0	0	0	0
OXFORDRE.COM	0	1	0	0	1	0	0	0	0	0	1	1	0
OXFORDSCHOLARSHIP.COM	0	8	7	0	0	0	1	0	0	0	1	1	0
OXIA.OUPLAW.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PAGEPRESS.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
PAGEPRESSJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PAINMEDICINE.OXFORDJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
PALAEO-ELECTRONICA.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
PALEOITALIA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PALGRAVE-JOURNALS.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
PALGRAVE.COM	1	0	0	0	0	0	0	0	0	0	0	0	0
PALGRAVECONNECT.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PALLERGABOR.UW.HU	0	0	0	0	0	0	0	0	0	0	0	0	0
PALLIATIVE.CH	0	1	1	0	0	0	0	1	0	0	0	0	0
PANAFRICAN-MED-JOURNAL.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
PANORAMAWEB.ORG	1	1	1	1	0	0	0	0	0	0	0	0	0
PAPERS.NIPS.CC	0	0	0	0	0	0	0	0	0	0	0	0	0
PAPERS.SSRN.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PAPERSWITHCODE.COM	2	2	2	0	0	0	0	0	0	0	0	0	0
PARALLELES.UNIGE.CH	0	0	0	0	0	0	0	0	0	0	2	2	0
PARASITE-JOURNAL.ORG	0	2	0	1	1	0	0	0	0	0	0	0	0
PARASITESANDVECTORS.BIOMEDCENTRAL.COM	0	1	0	0	1	0	0	0	0	0	0	0	0
PARASITESANDVECTORS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
PARTICIPATION-ET-DEMOCRATIE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PARTICLEANDFIBRETOXICOLOGY.BIOMEDCENTRAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PASITHEE.LIBRARY.UPATRAS.GR	0	0	0	0	0	0	0	0	0	0	0	0	0
PASSION-JOURNAL.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PASTEUR.FR	1	0	0	0	0	0	0	0	0	0	0	0	0
PAYOT.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
PCP.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PDCNET.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
PDN.SCIENCEDIRECT.COM	0	164	133	30	4	2	0	8	2	0	0	0	0
PEDAGOGIE-MEDICALE.ORG	0	16	16	0	0	0	0	0	12	0	0	0	0
PEDIATRICNEUROLOGYBRIEFS.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
PEDIATRICS.AAPPUBLICATIONS.ORG	1	12	12	0	0	0	0	0	0	0	2	2	0
PEDIATRICS.JMIR.ORG	0	2	2	0	0	0	0	0	0	0	0	0	0
PEDONE.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
PEDS.OXFORDJOURNALS.ORG	0	1	0	1	0	0	0	0	0	0	0	0	0
PEERJ.COM	0	3	2	0	1	0	0	0	0	0	1	1	0
PEERTECHZPUBLICATIONS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PEETERS-LEUVEN.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
PELLEGRINIEDITORE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PEN.SAGEPUB.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
PERIODICOS.PUCMINAS.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
PERIODICOS.UFGD.EDU.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
PERIODICOS.UFMG.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
PERIODICOS.UFPA.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
PERIODICOS.UFPB.BR	0	1	1	0	0	0	0	0	0	0	0	0	0
PERIODICOS.UFPE.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
PERIODICOS.UFS.BR	0	1	1	0	0	0	0	0	0	0	0	0	0
PERIODICOS.UFSC.BR	0	0	0	0	0	0	0	0	0	0	1	0	1
PERIODICOS.UNB.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
PERSEE.FR	0	22	1	0	21	0	0	0	0	0	0	0	0
PETERLANG.COM	0	0	0	0	0	0	0	0	0	0	6	6	0
PGHN.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
PHARMASUISSE.ORG	0	1	0	0	0	1	0	0	0	0	0	0	0
PHDTREE.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PHE.OXFORDJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
PHIA-DATA.ICAP.COLUMBIA.EDU	1	1	1	0	0	0	0	0	0	0	1	1	0
PHILANTHROPYADVOCACY.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
PHILEASUNIGE.FILES.WORDPRESS.COM	0	2	0	0	0	0	2	0	0	0	0	0	0
PHILEASUNIGE.WORDPRESS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PHL.SAGEPUB.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
PHUSICOS.EU	0	0	0	0	0	0	0	0	0	0	5	0	5
PHYSILOG.COM	1	1	1	0	0	0	0	0	0	0	0	0	0
PHYSIOLGENOMICS.PHYSIOLOGY.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
PHYSIOLOGY.ORG	0	4	2	2	1	1	0	0	0	0	1	1	0
PHYSIOLOGYONLINE.PHYSIOLOGY.ORG	0	2	1	2	0	0	0	0	0	0	0	0	0
PHYSIONET.ORG	0	1	1	0	0	0	0	0	0	0	1	1	0
PHYSMATHCENTRAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PHYSOC.ONLINELIBRARY.WILEY.COM	0	4	3	1	0	0	0	0	0	0	1	1	0
PHYSREV.PHYSIOLOGY.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PHYTOKEYS.PENSOFT.NET	0	1	0	0	1	0	0	0	0	0	0	0	0
PHYTOZOME-NEXT.JGI.DOE.GOV	1	1	0	1	1	0	0	0	0	0	1	1	1
PILOTFEASIBILITYSTUDIES.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
PINLAB.HCUGE.CH	1	3	3	0	0	0	0	0	0	0	1	1	0
PLACEDESLIBRAIRES.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAIDOYER.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
PLANKT.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PLANTCELL.ORG	0	11	0	1	11	0	0	0	0	0	1	1	0
PLANTPHYSIOL.ORG	0	8	0	1	7	0	0	0	0	0	3	3	0
PLONE.UNIGE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
PLONE2.UNIGE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
PLOSONE.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
PLOSPATHOGENS.ORG	0	1	0	1	0	0	0	0	0	0	0	0	0
PLUMED-NEST.ORG	1	1	0	0	0	1	0	0	0	0	0	0	0
PLUTOBOOKS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PMJ.SAGEPUB.COM	0	3	3	0	0	0	0	0	0	0	0	0	0
PMP.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PN.BMJ.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
PNAS.ORG	0	88	7	24	62	1	2	0	0	1	33	30	13
PNR76.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
PODCASTERS.SPOTIFY.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
POETICSTODAY.DUKEJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
POINCARE.UNIV-NANCY2.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
POJ.PEETERS-LEUVEN.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
POLIBITS.GELBUKH.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
POLITYBOOKS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
POLYLOG.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
POLYMNIA-REVUE.UNIV-LILLE3.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
POPHEALTHMETRICS.BIOMEDCENTRAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
POPHEALTHMETRICS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
POPUPS.ULG.AC.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
POPUPS.ULIEGE.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
POPUPS.ULIEGE.BE:443	0	1	1	0	0	0	0	0	0	0	0	0	0
PORTAL.ACM.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
PORTICO.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
PORTLANDPRESS.COM	0	6	1	3	3	2	0	0	0	0	5	4	1
POS.SISSA.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
POSTCONFLICT.UNEP.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
POURUNATLASDESFIGURES.NET	1	0	0	0	0	0	0	0	0	0	0	0	0
PPUR.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PPUR.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PRATIQUES.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAVNIZAPISI.RS	0	0	0	0	0	0	0	0	0	0	0	0	0
PRB.APS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PREHISTOIRE.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
PREPRINTS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PRESS.ECPR.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
PRESS.PACE.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
PRESS.UCHICAGO.EDU	0	1	1	0	0	0	0	0	0	0	0	0	0
PRESSES-UNIV-PAU.FR	0	0	0	0	0	0	0	0	0	0	1	1	0
PRESSES.EHESP.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PRESSESDESCIENCESPO.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PRESSESDESMINES.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PRESSTO.AMU.EDU.PL	0	0	0	0	0	0	0	0	0	0	0	0	0
PREVENTIONWEB.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
PREVIEW.NCBI.NLM.NIH.GOV	0	3	0	0	3	0	0	0	0	0	0	0	0
PRIMARY-HOSPITAL-CARE.CH	0	4	4	0	0	0	0	0	1	0	0	0	0
PRIMESCHOLARS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
PRL.APS.ORG	0	1	1	0	0	0	0	0	0	0	1	1	0
PROC-IAHS.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
PROCEEDINGS.AOM.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PROCEEDINGS.ASMEDIGITALCOLLECTION.ASME.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PROCEEDINGS.COPEC.ORG.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
PROCEEDINGS.MLR.PRESS	0	0	0	0	0	0	0	0	0	0	0	0	0
PROCEEDINGS.SPIEDIGITALLIBRARY.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PROCEEDINGS2009.IMCSIT.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PROJECTEUCLID.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PROJETSDEPAYSAGE.FR	1	0	0	0	0	0	0	0	0	0	1	1	0
PROLA.APS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PROMOTIONSANTE.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
PROSITE.EXPASY.ORG	0	4	0	4	0	0	0	0	0	0	0	0	0
PROTEOMECENTRAL.PROTEOMEXCHANGE.ORG	16	15	7	8	0	0	0	1	2	0	11	8	4
PRP.UEG.BR	0	0	0	0	0	0	0	0	0	0	2	2	0
PRUNE.CONFERENCE.UNIV-POITIERS.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PRZYRBWN.ICM.EDU.PL	0	0	0	0	0	0	0	0	0	0	0	0	0
PSP.SAGEPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PSS.SAGEPUB.COM	0	1	0	0	0	0	1	0	0	0	0	0	0
PSYARXIV.COM	1	0	0	0	0	0	0	0	0	0	0	0	0
PSYCHARCHIVES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PSYCHIATRIST.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
PSYCHIATRYONLINE.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
PSYCHOLOGICABELGICA.COM	0	1	0	0	0	0	1	0	0	0	0	0	0
PSYCHOLOGIE-AKTUELL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PSYCHOLOGIE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
PSYCHONOMIC.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PSYCHSOCGERONTOLOGY.OXFORDJOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PSYCNET.APA.ORG	0	4	3	0	0	0	2	0	0	0	2	2	0
PSYCONTENT.METAPRESS.COM	0	2	0	0	0	0	2	0	0	0	0	0	0
PTBF.AM.WROC.PL	0	0	0	0	0	0	0	0	0	0	0	0	0
PTJOURNAL.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
PUBLI.CERDI.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLIC.ASU.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICACIONES.HEGOA.EHU.ES	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICACIONES.UNIRIOJA.ES	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICACIONS.IEC.CAT	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICATIO.BIBL.U-SZEGED.HU	0	2	2	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS-DROIT.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS-PRAIRIAL.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS-SORBONNE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS.AAP.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS.EDPSCIENCES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS.EFEO.FR	1	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS.IOM.INT	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS.JRC.EC.EUROPA.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICATIONS.MFO.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLICHEALTH.JMIR.ORG	0	3	3	0	0	0	0	0	0	0	1	1	0
PUBLICHEALTHREVIEWS.BIOMEDCENTRAL.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
PUBLIFARUM.FARUM.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLIK.TUWIEN.AC.AT	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLIMATH.IREM.UNIV-MRS.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBLISCRIPTS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
PUBLISH.CSIRO.AU	0	1	0	0	1	0	0	0	0	0	3	2	1
PUBMED.NCBI.NLM.NIH.GOV	0	8	8	1	0	0	0	0	0	0	1	1	0
PUBMEDCENTRAL.NIH.GOV	0	58	42	19	0	0	0	1	0	0	0	0	0
PUBMEDCENTRALCANADA.CA	0	5	5	1	0	0	0	0	0	0	0	0	0
PUBMLST.ORG	1	1	1	0	0	0	0	0	0	0	0	0	0
PUBS.ACS.ORG	1	58	8	5	23	27	0	0	0	0	114	101	21
PUBS.ACS.ORG:80	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBS.AEAWEB.ORG	0	1	0	0	0	0	1	0	0	0	0	0	0
PUBS.AIP.ORG	0	0	0	0	0	0	0	0	0	0	4	2	2
PUBS.ASAHQ.ORG	0	3	2	0	0	0	0	0	1	0	0	0	0
PUBS.ASHA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBS.GEOSCIENCEWORLD.ORG	0	0	0	0	0	0	0	0	0	0	14	14	2
PUBS.IIED.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
PUBS.RSC.ORG	0	6	4	2	1	1	0	0	0	0	5	5	1
PUBS.RSNA.ORG	0	8	8	0	0	0	0	0	0	0	1	1	0
PUEBLOSYFRONTERAS.UNAM.MX	0	0	0	0	0	0	0	0	0	0	1	1	0
PUF.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PUG.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PUL.UCLOUVAIN.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
PULAVAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
PULM.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
PUM.UMONTREAL.CA	0	1	1	0	0	0	0	0	0	0	0	0	0
PUN.BE	0	0	0	0	0	0	0	0	0	0	0	0	0
PUQ.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
PUR-EDITIONS.FR	0	1	1	0	0	0	0	0	0	0	0	0	0
PURE.RUG.NL	0	3	3	0	0	0	0	0	0	0	1	0	1
PURL.ORG	1	0	0	0	0	0	0	0	0	0	0	0	0
PURL.UMN.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
QCMB.PSYCHOPEN.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
QDS.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
QHR.SAGEPUB.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
QIL-QDI.ORG	1	0	0	0	0	0	0	0	0	0	0	0	0
QIMS.AMEGROUPS.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
QJMED.OXFORDJOURNALS.ORG	0	3	3	0	0	0	0	0	0	0	0	0	0
QMUL.AC.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
QOL.UNIGE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
QSHC.BMJ.COM	0	2	1	0	0	0	0	0	1	0	0	0	0
QUADERNIPROUSTIANI.PADOVAUNIVERSITYPRESS.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
QUALITATIVE-RESEARCH.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
QUALITATIVESOCIOLOGYREVIEW.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
QUALITYSAFETY.BMJ.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
QUANTUM-JOURNAL.ORG	0	0	0	0	0	0	0	0	0	0	2	2	1
QUATERNAIRE.REVUES.ORG	0	1	0	0	1	0	0	0	0	0	0	0	0
QUESTIONSDECLASSES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
QUESTIONSDECOMMUNICATION.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
QUESTIONSVIVES.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
QUINTESSENCE-PUBLISHING.COM	0	4	1	0	0	0	0	3	0	0	0	0	0
QUINTPUB.COM	0	8	1	0	0	0	0	8	0	0	0	0	0
R1.UFRRJ.BR	0	0	0	0	0	0	0	0	0	0	1	1	0
RACO.CAT	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOGRAPHICS.RSNA.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOGRAPHICS.RSNAJNLS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOLOGY.RSNA.ORG	0	3	3	0	0	0	0	0	0	0	0	0	0
RADIOLOGY.RSNAJNLS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
RADIOPROTECTION.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
RAIRO-RO.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
RAPPORTS-DU-COMITE-NATIONAL.CNRS.FR	1	0	0	0	0	0	0	0	0	0	0	0	0
RAULI.CBS.DK	0	0	0	0	0	0	0	0	0	0	0	0	0
RBAFS.ORG.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
RBEJ.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
RBHE.SBHE.ORG.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
RC.RCJOURNAL.COM	1	3	3	0	0	0	0	0	0	0	0	0	0
RCPE.AC.UK	0	1	1	0	0	0	0	0	0	0	0	0	0
RCSB.ORG	4	4	0	3	0	1	0	0	0	0	4	4	0
RDCU.BE	0	2	1	1	0	0	0	0	0	0	2	2	0
RDM.PENSEESAUVAGE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
READCUBE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
READER.DIGITALE-SAMMLUNGEN.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHE-QUALITATIVE.QC.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
RECHERCHE.UNIV-LYON2.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
